stage,iteration,negative_elbo,grad_norm,kl_beta,loglik,nu,omega,u,sigma,alpha_mean,phi_mean,jitter
residual,289,5674.87522173438,20283.093488529357,1.0,-1997.1372986926287,3.97036204028637,0.7024503327354578,-0.14494041180233463,0.4008428732214017,0.08745469354475033,0.20967836942144163,1e-08
residual,290,35090.70445287498,512080.71502423036,1.0,-31409.367326153842,3.540206148238502,0.914008419079973,-0.05720074730726654,0.5509860064452243,-0.364580498846095,0.2672104704604337,1e-08
residual,291,1523134.2485086329,32694564.397416618,1.0,-1519460.7710511398,4.886614606693212,1.3335148661702099,-0.23732314366140927,0.49317189067249945,-0.5138164095434217,0.32127756743280683,1e-08
residual,292,11524.042992908693,104257.89018211569,1.0,-7840.674826987494,3.847850534620714,0.846253874593975,0.41197655888772877,0.5221149848626222,-0.023808099096156242,0.24285748899743617,1e-08
residual,293,417640.19860213326,8045045.816056442,1.0,-413958.12871674343,4.591773856465062,1.0775249622975258,-0.333945842390265,0.48710323586043297,-0.05790606813588635,0.3073816548325161,1e-08
residual,294,5566.08619705246,19428.291365521338,1.0,-1882.322319501001,3.5118726421719915,0.972968552237629,-0.1023625808045997,0.5554707972054878,-0.14314785922036571,0.2141867059539988,1e-08
residual,295,8777.493997750027,65059.78609710836,1.0,-5094.168862691756,3.9235055570688644,0.9305060882378441,-0.5631144414441707,0.5797942309632634,-0.209280709657287,0.2379566983843352,1e-08
residual,296,4871.842559634146,9874.488981418783,1.0,-1192.1053871658423,5.0586138608744875,1.2625096270334348,-0.5366042587456668,0.5173455948556905,0.08004886640189536,0.1933737724690709,1e-08
residual,297,235741.6198882658,4172476.3132667625,1.0,-232064.16423355605,5.252059774440654,1.1547178374317044,-0.23746203516985898,0.6208916120244313,-0.1817728839122365,0.3047234573535074,1e-08
residual,298,136987.531272968,2278749.7442530803,1.0,-133305.35394902434,2.911031040371251,1.0324864572877182,-0.7481247956604065,0.4889284576716269,-0.18726149811055368,0.2901058114804917,1e-08
residual,299,3937.089591840325,467.55343519442283,1.0,-259.8110243707298,3.248481790473793,0.9798708037538274,-0.18254124481001688,0.5589278887812891,-0.3624490749255522,0.14892236695763575,1e-08
residual,300,5956.602942063317,24220.120597595465,1.0,-2274.790329770952,3.019646282104725,1.1260219969139966,0.5553613196044672,0.5687657977123677,0.028922311227856896,0.21738682277579832,1e-08
residual,301,17673.78617492992,200196.56002227665,1.0,-13995.033882899763,4.834072043841788,0.7681828064720948,0.7018450689453025,0.5210005618603828,-0.04241703220710955,0.2561366389941813,1e-08
residual,302,24124.418184539813,317780.06537442346,1.0,-20446.697150088603,4.879668603603059,0.8302835194298878,-0.06171599792044569,0.6174471573199242,-0.04693613812568259,0.2668465848068706,1e-08
residual,303,9023.246234153112,70068.15020983022,1.0,-5346.012496053835,3.4994759467572996,0.6138887534623517,-0.400798412767526,0.5263292342072388,-0.025169917206767613,0.24249125403821167,1e-08
residual,304,4270.254662823285,4020.7922445311933,1.0,-592.315103933292,2.9566842990333115,0.957563462945891,-0.441172014684371,0.5454934812878274,0.0028173574579135395,0.1849901037043357,1e-08
residual,305,31557.06032419575,440941.1816535233,1.0,-27885.356061600796,7.425693077306592,0.9986542897278953,-0.42552061122186546,0.6229303466838476,0.1735356863306955,0.2689758636407922,1e-08
residual,306,7975.564489788954,53642.29757191892,1.0,-4304.487503405531,7.727980822639728,0.8153939559279662,-0.0008001389185693375,0.5571836859376007,0.30465249162341973,0.2375070176345872,1e-08
residual,307,4868.308760359476,10429.55935238123,1.0,-1191.9226838923244,4.14154586853866,1.2720279709278064,-0.2291094216763393,0.5330234478778069,-0.03871478538479897,0.19767886098694099,1e-08
residual,308,928884.2651656325,20106023.21438456,1.0,-925211.9205516493,3.6415900181199388,1.2731182806545822,-0.04255125098734769,0.5449982592296231,-0.24250369580506737,0.3194202556632246,1e-08
residual,309,5697.627888048482,20757.218773137334,1.0,-2021.4200427451692,2.6631207455510135,0.8339637630063131,-0.0347395175805304,0.4842702385390506,-0.14404878414986994,0.2141961499854528,1e-08
residual,310,12530.71419361644,126785.03777460312,1.0,-8855.549216288911,4.059346599215376,0.7080562630211754,-0.5887495313662247,0.5656423367405202,-0.08902923698236928,0.2504963712640878,1e-08
residual,311,6355.843713942384,27562.51425707486,1.0,-2681.2177144578923,3.8150095712876473,0.9822457010689659,0.21677135426141547,0.44554749614362227,-0.09399763470024232,0.21377579337845887,1e-08
residual,312,266765.778223424,4690581.287075953,1.0,-263095.62566210394,3.66749801508434,0.7823401627098613,-0.5380871002670163,0.490332469066788,-0.14068899215463543,0.30630458824107853,1e-08
residual,313,11983.52711867401,115501.29043834779,1.0,-8308.612984462286,3.1437673260372767,0.8278460268293617,-0.6179258168002059,0.5528405972279264,-0.415208117878435,0.2478714051444041,1e-08
residual,314,6310.337625891669,30086.288135893967,1.0,-2638.415427408887,4.722999400741356,0.9827927976858672,0.7342755258355208,0.623156344698473,0.3322786167862982,0.22583692154485493,1e-08
residual,315,12057.322197740288,113216.84513669621,1.0,-8383.42001783301,6.27040570932322,1.0282632057039978,-0.7080265178543008,0.5596813402158635,-0.13230399965926382,0.2419883671409671,1e-08
residual,316,4569.841795648793,7111.4323274452845,1.0,-895.7703684317864,5.353947840666251,1.1703636533834836,0.4251279014382251,0.5586900055947606,-0.042577891520779544,0.19186780655617913,1e-08
residual,317,9777.389797434138,75922.09927046116,1.0,-6101.135144331606,4.18010600662924,1.033073235655693,-0.23449593552162773,0.5342779432624138,-0.14066659512812907,0.23519044305242914,1e-08
residual,318,10145.796248449502,89413.62957777717,1.0,-6475.457820141291,4.017863094101858,0.967839778834962,0.3233654018638564,0.6359512300100241,-0.0878082631368758,0.2448079116988559,1e-08
residual,319,4207.944034588438,3767.2596247367424,1.0,-534.7311046503136,3.040403970373621,0.79151183700025,0.39093347900660735,0.5053261048532068,0.07286907982625557,0.1869817985859488,1e-08
residual,320,4970.007585660163,11847.631150500578,1.0,-1295.335582897396,3.490897596235955,1.0065426185492232,-0.4137376227580594,0.516438122693605,0.11229320792987244,0.20401732095268932,1e-08
residual,321,701132.0796941583,14913853.025860924,1.0,-697465.68238946,2.8184675405511506,0.7840602822485857,0.3615551414753623,0.5075228323250945,-0.8142701797267203,0.32152744656084764,1e-08
residual,322,4073.9964450228154,2341.4453700262693,1.0,-400.38340905798594,3.855493510317366,0.872847958268833,-0.36091000867052425,0.5665418910894365,-0.2316631256292832,0.18057912023684325,1e-08
residual,323,4949.015013757682,12186.890945126623,1.0,-1275.064430779992,3.1506233308198714,1.1909775436974999,0.022553360942037415,0.5667942967063798,-0.20001247969541858,0.20541605650132458,1e-08
residual,324,213199.8837693751,4176597.53546523,1.0,-209529.49305460585,6.241102992524801,1.0660002943860805,0.9858160441297376,0.5677885518652899,-0.17933767759077743,0.29547962138338674,1e-08
residual,325,118735.84358716592,2076045.5116808724,1.0,-115062.32246388149,3.4415257115065083,1.1417953125361278,-0.7040925677973212,0.5415071639305875,0.002894367356676383,0.28637191227693864,1e-08
residual,326,57858.4879197365,827633.420915632,1.0,-54188.90902076812,4.6260818861307005,1.1245297624125667,0.1007048845649402,0.45879234432837107,-0.03654725634904609,0.2704213609105695,1e-08
residual,327,73222.90099273999,1135815.817813102,1.0,-69553.02955949692,4.801994646266884,1.1087847106873807,0.2712397933918643,0.497156823380058,-0.5692108450077994,0.27794256445588955,1e-08
residual,328,4803.965182034459,10215.687554348622,1.0,-1130.7473513362959,3.5626524643812583,0.8579143665344215,-0.6774765262334532,0.5298439377193817,-0.06040062171863115,0.20565124683670788,1e-08
residual,329,10355.937278519263,86704.98145173502,1.0,-6684.302179055774,3.9897092386398487,1.1358547884086643,-0.598420888137426,0.590424177531846,-0.45706431328482033,0.24033756925661542,1e-08
residual,330,1100241.2585047893,25190447.120769154,1.0,-1096572.0609360992,3.838526757781755,0.8125288733669683,-0.34864543743572973,0.5920857733488576,-0.02877236593000807,0.3290608847226585,1e-08
residual,331,8382.039026000046,55132.827507007925,1.0,-4711.671955075619,4.466301851137963,0.9726347118363186,-0.23378770775680324,0.5280984096010592,0.2789859440405744,0.2322229233078252,1e-08
residual,332,5223.42962780809,13850.085570699359,1.0,-1554.9269190631364,5.545060451080361,1.109603341851586,-0.29658135876098346,0.4738708472305233,-0.031841526132284734,0.20113996663022574,1e-08
residual,333,9418.580193205606,69957.96200108124,1.0,-5745.804911846572,4.809981127698887,1.1043818087955208,-0.6271893664759141,0.5331734875983407,-0.2065257185539743,0.232171449143521,1e-08
residual,334,4827.544936248765,10814.472492932939,1.0,-1154.7007693824467,2.7726242153775096,0.9785208477883803,-0.007353492414510443,0.5718098112380984,-0.3277993929789603,0.20529282383218725,1e-08
residual,335,8722.325789035873,61448.569730178344,1.0,-5048.897216920894,4.386012439470242,0.9023767258302152,-0.3807529702374562,0.5469654342330117,0.06680585870596119,0.23677069901927855,1e-08
residual,336,23362.93926685036,289163.6986843003,1.0,-19691.90369278751,4.66956642175966,1.1207650432697593,-0.5009683263851059,0.5572525493679842,0.16840919017502953,0.2587550175726193,1e-08
residual,337,40946.20238280814,601039.3047561405,1.0,-37274.0056608114,3.707862239589181,1.0752830628836827,1.3652659712915325,0.5621252597694524,0.01617629236969024,0.27092213952476846,1e-08
residual,338,7088.057079692132,38251.08565087266,1.0,-3416.3182205197704,2.918037069673642,1.1341499916693494,0.22879067318901158,0.5485475490394355,0.05421505248350647,0.22440351711101825,1e-08
residual,339,80177.3441777962,1203478.9889377835,1.0,-76506.7070555982,3.4038686307711528,1.1187615965678261,0.11114647562304414,0.5334951421763163,-0.09461688432061688,0.2857419591441673,1e-08
residual,340,5989.958708404127,26525.401661779393,1.0,-2317.061619224822,3.3925880433298325,0.8946979538272741,-0.6831270645071499,0.5977386845485013,-0.01874084487262679,0.22616775977169778,1e-08
residual,341,7376.985824685908,40128.204530791285,1.0,-3706.622745665713,4.238777528994703,1.0671363990135039,1.4384806752309869,0.4697113671580116,0.05169206801703582,0.221781273182125,1e-08
residual,342,5668.046383197887,21418.403754904768,1.0,-1994.9984714510608,3.4538844013561,0.9524223426381097,-0.7922250856761297,0.6143879629324814,-0.08115829172766702,0.22215705888886667,1e-08
residual,343,17191.478615543438,214597.98827821272,1.0,-13522.798169443216,3.3031575148125607,0.6022237211485149,-0.5080965844198775,0.586803493590408,-0.21257153253992744,0.26405238196342934,1e-08
residual,344,6217.8970152669135,28087.90334564683,1.0,-2545.2557068849533,3.544411210794018,1.049925386736921,0.266990221286144,0.6007683289051071,0.21908599594233996,0.22434346725724785,1e-08
residual,345,4486.504197010748,7295.646788829146,1.0,-815.5834644735315,4.550607647707393,0.6329475938398382,-0.3956175760887151,0.5681799915797605,-0.06584278394776649,0.20750855927053963,1e-08
residual,346,4767.57919189731,9937.951335961752,1.0,-1096.4389489119656,4.5300296696971545,1.112439851580903,0.39291417789680894,0.6169340748719429,-0.22826077391444577,0.2052550348382825,1e-08
residual,347,108824.03492259448,1968362.0930193972,1.0,-105151.78788274994,3.328476618760547,0.8817735391189852,0.42256703128795514,0.5633895880659496,0.10637225158438318,0.29197112741239883,1e-08
residual,348,5389.847685491999,17474.88458684259,1.0,-1717.537318381662,4.558000004235355,0.9338830601731971,1.053769919389779,0.5792404010349264,-0.3023996846197283,0.21650896140636505,1e-08
residual,349,69085.9191279583,1116369.1772190572,1.0,-65418.337212172926,7.076620385091133,0.9298686278931365,-0.013851806763026997,0.6265749084991632,0.23050271523738242,0.2881646683988465,1e-08
residual,350,11655.673701432199,117187.21929660287,1.0,-7983.775809083875,3.750429725713131,0.81500120605205,-0.5115759083835569,0.6344375227407688,-0.17670623899308413,0.25339476612505324,1e-08
residual,351,9122.578155018578,64293.69461307418,1.0,-5451.601778139431,5.472966402353028,1.0201811314814637,-0.7600572520163297,0.5196428694687317,-0.38107851405179,0.23435216735248096,1e-08
residual,352,10145.644749911151,75279.1656323695,1.0,-6475.827935512147,3.7915000601927957,1.3849330562469022,0.2634566570552125,0.49399506939128995,0.027565542928141708,0.2311060625833728,1e-08
residual,353,103471.88336523065,1694772.4834116513,1.0,-99801.11075419771,4.101057377470988,1.3465346818468567,0.01900758640077027,0.5075530577074724,-0.3397098994004373,0.28269517016061335,1e-08
residual,354,262689.5530320188,5378155.235086489,1.0,-259019.40306770016,3.7625410705762032,0.7573606022070664,0.6503445435414931,0.6263096507276554,-0.23017399295028054,0.3178801806555114,1e-08
residual,355,4905.426339421853,11923.243511592333,1.0,-1232.2583157094962,3.7606722963165438,1.0833649559897633,-0.5879776722225105,0.6030799116607308,-0.0921331201971051,0.2119354092576692,1e-08
residual,356,38421.858350390845,545885.354322951,1.0,-34748.246960070435,4.3633014941696775,0.9016237857712831,-0.7688558675541228,0.5662642952859591,-0.12072423614039718,0.27647591038823977,1e-08
residual,357,53465.13838723111,794171.1588555363,1.0,-49791.596205061585,4.253426509686363,0.9549248000671341,-0.5543757876868879,0.5624719391906385,-0.0012627915201736447,0.2795536206563866,1e-08
residual,358,4978.6284660602,12450.087723926883,1.0,-1303.581133979742,3.12007748954405,0.9425242198087634,-0.2334878621938179,0.5424907712685044,0.007959174817287001,0.2100299928880082,1e-08
residual,359,10898.577234692078,90749.61544290949,1.0,-7224.703055643139,4.431763371526291,1.0692753016491372,0.5774193060291831,0.5897229341173448,0.17401397478359135,0.24111951678485477,1e-08
residual,360,8213.2333161702,55473.79315925346,1.0,-4538.273552515759,4.018514122481385,0.8642526325835543,-0.4660970984641401,0.5886385281268149,-0.18500657110229907,0.23901843083121269,1e-08
residual,361,8076.226925108185,50867.46147456595,1.0,-4401.293060695048,4.59380814550494,1.0384672469588252,0.36209745829750106,0.5584507048448669,-0.060896538279185466,0.2300694836245348,1e-08
residual,362,9692.198052940534,73195.90190282953,1.0,-6021.837217129682,5.302558497517266,1.5225813874070222,-0.6287575019793592,0.6051381493009628,0.11657504572977126,0.2385550775927917,1e-08
residual,363,153493.54457224612,2716700.464439374,1.0,-149824.8210806789,3.1970169696706536,0.8651022826710685,-0.15950151246751387,0.6689204641456536,0.18187804279747924,0.3090723605291875,1e-08
residual,364,18301.160512109833,212895.2572700867,1.0,-14628.34226583756,4.733252980133952,0.9064023218816857,0.6108766956501025,0.6161299740471908,-0.12469579968258519,0.266061318695538,1e-08
residual,365,6088.167827197226,27505.841913785003,1.0,-2414.7101232127566,5.0251041616093435,0.7664237413012226,0.6385075709171765,0.5841613220044356,-0.13066878416087888,0.22898319079170124,1e-08
residual,366,4374.370444819082,5563.870242519977,1.0,-698.4484239539972,3.765143067915619,0.9313741777812196,0.5140201795969682,0.5862525400515494,-0.055024163899314874,0.1981822087678647,1e-08
residual,367,15513.383746381387,168653.5757108655,1.0,-11839.239265906193,5.2912112183775015,0.9397682092989282,0.488695947238836,0.6094761767233539,-0.059969108659295535,0.25789522772743023,1e-08
residual,368,8712.549627328008,66421.10151758206,1.0,-5038.369296706818,5.620167819186507,0.750464286657848,-0.6146802723732375,0.5848406811048846,0.08763505168417551,0.24411808910781602,1e-08
residual,369,57793.84199809382,950102.3084951352,1.0,-54120.480855528134,4.824998534619634,1.049629585207219,0.2654941999303485,0.6248870487790821,0.10578045840884406,0.28384329753951487,1e-08
residual,370,19086.8540601585,222351.6412292522,1.0,-15413.708638855236,3.688518070353897,0.7936218700062677,-0.3227428710252146,0.6010584441665617,0.04524806895208506,0.2651714719263205,1e-08
residual,371,37093.93073430595,521507.8560447598,1.0,-33422.15568237837,6.461182718889138,1.114437043737766,-0.36275153121530157,0.6545840212018214,-0.1373434233302415,0.2771485730207537,1e-08
residual,372,5105.220964561422,14275.758846375627,1.0,-1429.6036652089256,4.871838821025786,0.7910995222690104,1.423501322748859,0.5603021742428733,-0.09646659929650957,0.2123896470536015,1e-08
residual,373,4495.659808379386,6996.7270574963095,1.0,-820.0602635144498,5.413230035404715,0.852994681165336,0.610691037415117,0.6074142557451299,-0.04310556392028959,0.2055766459203932,1e-08
residual,374,9777.929456935655,77164.9491039012,1.0,-6102.839289523246,5.109288710709199,0.9130932414416236,1.0977936957231345,0.5585398525204507,-0.19883290304431195,0.24292867863913484,1e-08
residual,375,4532.82857909802,7558.831513535756,1.0,-858.8747411189062,3.5878823129702404,0.8188637100328663,0.750728788954253,0.6514932552815231,0.20028276267989895,0.20966426398676594,1e-08
residual,376,4487.2024742989815,6278.098612776439,1.0,-813.2650528563066,3.838448547853389,1.0944796615455088,0.6493958415786502,0.5537673558542022,-0.5960451570116394,0.19359108953987966,1e-08
residual,377,7713.381421790929,44992.779712071235,1.0,-4039.900403645355,4.185285863826534,1.1609472032858013,-0.7673654591372668,0.529262960795448,-0.4399239450063371,0.22783381262186383,1e-08
residual,378,4533.55387244033,7110.163382386081,1.0,-858.0279003253027,2.7397099747586786,1.1674455409993836,0.23910317499712896,0.5906554922360086,-0.0837354560075928,0.19760134877810273,1e-08
residual,379,57782.852201222006,869105.4623146426,1.0,-54108.71914034661,2.787104276503131,1.1023521990188774,-0.7382889026138632,0.5991636146454952,-0.02847548835132233,0.285460742830438,1e-08
residual,380,17477.160176281366,212333.19758991542,1.0,-13802.919504193851,3.739675475766732,0.921704101444142,-0.6038804615423232,0.6639387201566455,0.10872952464866445,0.26245336728656543,1e-08
residual,381,6338.997364062241,27633.998296082995,1.0,-2664.2133283647377,3.2758251801337055,0.8685080159194266,-0.3953752543512274,0.5058094203384672,-0.15882492154849434,0.22307232191229445,1e-08
residual,382,5407.599820033622,18170.12198753188,1.0,-1732.44754511294,3.1877492079220024,0.8312830325197044,0.21796085166862544,0.5789089542685264,-0.32837091073717883,0.2201320980903138,1e-08
residual,383,4911.205784382973,11358.573419210983,1.0,-1234.1479332782374,3.237096652181214,0.884778005516247,-0.4917707324270982,0.5357988847532635,-0.013834549692693526,0.20925095092971402,1e-08
residual,384,9745.091593405985,76320.38983796083,1.0,-6069.523803946019,3.3537833185417973,1.008769624323807,-0.4850283730691452,0.5236325658885383,-0.40267679945437895,0.23782127179401383,1e-08
residual,385,9809.8303009066,81934.83478655665,1.0,-6136.84734128883,4.809180112151154,0.8298503278081983,0.44214305103354634,0.6746937557397904,-0.37133200753473367,0.2548779763779297,1e-08
residual,386,4026.5440009331915,1762.9719148216864,1.0,-356.74889460223267,5.481221871992268,1.1662161800115802,-0.5860669423798018,0.5677826670369477,0.04996599990793825,0.17029639980437408,1e-08
residual,387,6394.261582857011,31825.25105416653,1.0,-2718.8318568535224,4.536525538616103,0.793766935407158,0.30565351196947577,0.6235444485795324,-0.20495210135679354,0.2348781861326155,1e-08
residual,388,5369.987450402676,18083.366908615655,1.0,-1695.2690559784537,4.708371521063766,0.6998973358800701,-0.26830324359450575,0.6003658301959025,-0.23532631420370045,0.2253025660312248,1e-08
residual,389,4439.689008355146,5855.457001940152,1.0,-766.1829093565619,4.239871770818304,0.9283842320653193,1.182857397930587,0.5835290880002768,0.05955240055699178,0.19895887297261686,1e-08
residual,390,5009.6567929122375,13844.417638309062,1.0,-1337.008529047896,3.2272675565864724,0.8360936687725278,-0.3390083094709935,0.662229608484568,-0.13953361289176278,0.22202839116923026,1e-08
residual,391,7537.035726612808,47279.86342575306,1.0,-3864.6366464277166,6.080460134492717,0.8773289495330288,-0.29547309696690227,0.628641416385159,-0.5108263087649447,0.2396371743373443,1e-08
residual,392,8468.89594617438,60380.907300892504,1.0,-4794.15615719392,4.080547308063141,1.0467640253671822,1.4101332498552117,0.6325955906285274,0.015265224717117476,0.2417500000992074,1e-08
residual,393,4056.8416603921314,2098.028240026972,1.0,-383.4702718306181,3.7084201601719307,0.9685199229182325,0.11794981687334294,0.5445121294857612,0.2880033745780708,0.17298791471664787,1e-08
residual,394,6118.4279414162265,27922.08110341422,1.0,-2445.398303353326,7.513160860697206,1.0268044679506865,-0.13013920411388502,0.613881481599487,-0.1541664103973747,0.22763059719308765,1e-08
residual,395,4246.420595129921,3625.555828755953,1.0,-570.9472164179426,3.934211851409714,0.9342122990534375,-0.14538567007796943,0.5909247804343528,-0.06519835240673713,0.18984732261328724,1e-08
residual,396,4275.727986436672,4529.2997414594465,1.0,-601.9275076312107,2.39005956545616,1.0634832653900577,-0.1706550888714986,0.6071147395051066,-0.0766296506169258,0.1938644144080243,1e-08
residual,397,9108.084529821004,68008.23606186353,1.0,-5434.308518432828,3.612839259582673,0.8546736735272,1.0761876797526067,0.541230046208961,-0.12704827368434096,0.24158998026922207,1e-08
residual,398,5012.35132209584,12697.063802392277,1.0,-1342.3860304657649,2.520098565285437,1.0611735173195642,-0.09969483652496258,0.5301764704204188,-0.000646189155971031,0.20724777603941757,1e-08
residual,399,6082.063462638244,26686.504936719128,1.0,-2409.6946833138277,4.12989636785033,0.882650455760532,-0.13289963063435029,0.6026027134442286,0.021021074877011745,0.22848152774425406,1e-08
residual,400,6340.99435713744,29112.477276525395,1.0,-2667.306598166886,3.659624369083875,1.0063365204934869,-0.011121820864873344,0.5474148245973108,-0.2150401752818473,0.22763282833685738,1e-08
residual,401,4158.189251112488,3203.3318721460946,1.0,-487.00105941632347,4.4686608317149625,0.9879334810488767,0.1076479523093351,0.6112347400747021,0.1362190588352967,0.18679872049990404,1e-08
residual,402,9622.985672667182,74006.04977547113,1.0,-5952.227656988966,5.438882544366237,1.010588705554426,0.6024283679809744,0.5574707597515229,-0.17508772009538082,0.24057494554175415,1e-08
residual,403,4031.1505883169502,1874.5954421150366,1.0,-361.66623205861777,2.7106075349629997,1.2146370963158621,-0.6535663401682728,0.5612875513084924,-0.3953197501828157,0.1717490244582514,1e-08
residual,404,4772.176310293774,10052.88807913717,1.0,-1101.9427794475857,2.911265929787673,1.0799711329762218,-0.5295249051105733,0.6186098376196131,-0.2154559215932753,0.2050244505639142,1e-08
residual,405,3907.2933967684116,513.1841145086867,1.0,-238.77309108924732,4.774528962113633,1.2213530634755034,-0.5203171645931748,0.6100899019747659,-0.061700834013781854,0.15145708199614394,1e-08
residual,406,3907.9025770650387,674.5970190109971,1.0,-241.26772130466657,4.921909191742481,1.0715814157186598,0.4609202513103624,0.692510794631246,0.00014907277148746849,0.16443678689952865,1e-08
residual,407,3911.5041228992945,766.5218132182114,1.0,-244.74728303688013,4.91068134065338,0.7881400589412106,-0.15417348295647892,0.5684409724891026,0.18374276889909566,0.16587509490526497,1e-08
residual,408,4696.363962432008,9179.669187946245,1.0,-1031.1286114584852,5.0662092672844725,0.9626330467448404,-0.21228815212988927,0.5595329929995596,0.024236086341825613,0.20286352181784975,1e-08
residual,409,4753.519952470461,9884.476187176317,1.0,-1091.1222814588614,4.457871354195993,1.1776822748356626,-0.17908103776674134,0.5960284472608377,0.4209225107252141,0.2060121948306047,1e-08
residual,410,4751.119923340945,9760.337269721123,1.0,-1086.792123006802,4.868669629651641,1.1562301726446518,0.999003432551283,0.5963481648663719,-0.16025827377751659,0.20643169050813323,1e-08
residual,411,4038.780934350006,1962.8584969009044,1.0,-375.8302849252205,3.9308350070189673,0.8649150109210084,0.5972107395729559,0.5779474050128884,-0.13451587703360407,0.17999308660622343,1e-08
residual,412,5167.000406134368,16476.93031482011,1.0,-1509.120433578052,3.2377446223135813,0.6226485086944334,-0.06768372349110718,0.637236735699507,-0.5697589746033006,0.22583118804186247,1e-08
residual,413,13028.713284796668,130360.02139512265,1.0,-9369.040500653708,5.914186609008555,0.8354357689059263,0.05604673668331328,0.586359454209754,-0.13068584200037883,0.2537363711385154,1e-08
residual,414,4162.889321995205,3444.708077432447,1.0,-504.161573524007,3.856857261360935,0.7058855209383494,-0.4080463409256583,0.5532713900464177,0.08404503629676946,0.19158728716953283,1e-08
residual,415,4523.357902281973,6358.201537011068,1.0,-868.7094856285181,4.275489354160269,1.3853671767624458,-0.4732114526365221,0.4964929482089114,-0.22627515734146744,0.18802606127260582,1e-08
residual,416,6073.432093223042,25098.629490595256,1.0,-2418.569983724299,7.2785743296411125,1.1332069319330722,0.14477798625418492,0.5345066133875207,-0.28222819581090486,0.2168727957415255,1e-08
residual,417,12120.203893779979,119908.38205191086,1.0,-8468.19403293783,4.282731271265867,1.2916126589166694,0.5080177305776433,0.7302072398417493,-0.26057997934093946,0.25420755126273414,1e-08
residual,418,6905.205239250119,34997.20546422902,1.0,-3251.911596078947,3.6288175518988743,1.204852821223653,-0.5306757099837782,0.5304016042934346,0.36284827955927196,0.22344081268357127,1e-08
residual,419,37164.44705819562,558952.2676616479,1.0,-33511.03716241185,4.267785695372336,0.8164097655267673,-0.19645707992609118,0.5208565673673715,-0.09687277253265257,0.2718712166711581,1e-08
residual,420,6808.524131065185,35660.55740351982,1.0,-3154.803437342571,5.685908200251587,0.9756522155959315,-0.2957490463998622,0.536617288469631,0.07099834293623887,0.22930111825211708,1e-08
residual,421,8930.556286537274,61326.17768710764,1.0,-5275.8042436672295,3.3136501290960623,1.1844361941235082,0.2800350262764123,0.5866801326089274,-0.2748987764653459,0.23924879915089517,1e-08
residual,422,4978.504648232567,12020.16479048007,1.0,-1324.4297295140025,3.6907092618587383,1.2562196406258883,0.6388184113912537,0.573628033574384,-0.14119358033641932,0.2076197333669449,1e-08
residual,423,14591.54143633252,146842.97392291608,1.0,-10939.365621436911,5.502014117859531,1.3058587852677763,-0.7399772173580383,0.6325065630940456,0.09947047597779012,0.2539199732353347,1e-08
joint,424,4050.5245670052996,2644.957272264336,1.0,-403.14570510263746,6.650590709384895,1.3090435456751868,-0.7927058684656498,0.6987734980142233,-0.01010374892214474,0.1834183605495255,1e-08
joint,425,5309.563209751412,17911.290677182747,1.0,-1658.8588271386388,3.60835680535655,1.4166103743404779,0.4869758185418295,0.6301868986921586,0.294389887680926,0.21194694489445973,1e-08
joint,426,13532.961820838926,150585.5452922411,1.0,-9882.645766604697,5.628809413182748,1.2771936387014258,-0.463155959036054,0.6874441934853774,-0.08011411589562344,0.2541353552899889,1e-08
joint,427,9073.045356581482,67341.99087274374,1.0,-5422.221750091111,3.463506045070311,1.4747821562692787,-0.12206421502784448,0.6164962078820956,0.030484385022255672,0.2370459641800315,1e-08
joint,428,4141.892841799748,3826.22928705067,1.0,-490.34555516771195,2.857283395345492,1.3177564128675425,-0.10794436754695325,0.5801649430041573,0.08784980020938551,0.17760214728695123,1e-08
joint,429,3999.246652618718,2503.989504748941,1.0,-349.6181741761461,3.1319064229938514,0.830412282888009,-0.731612122401054,0.7041106596313693,-0.28486059364487065,0.18552062183976314,1e-08
joint,430,5062.130327005491,16306.614175471488,1.0,-1412.2956023995828,7.349889496071542,0.9555302872042515,-0.41381001877981616,0.6368228888162112,0.08827747204753265,0.2169175963116768,1e-08
joint,431,8808.004502955075,69565.40972159812,1.0,-5155.696687670831,4.245651985248983,0.910873294259603,-0.2929868106840897,0.6398358107747337,-0.05851036671486729,0.2469494643059994,1e-08
joint,432,5275.9618219923295,19030.129044862573,1.0,-1624.838733351741,4.02006773720911,0.6634155066965952,-0.26672731616856094,0.6126957897032985,-0.13935673020502048,0.2279139125355312,1e-08
joint,433,4445.531665008636,8143.902697212299,1.0,-796.108695180778,3.4315920175069614,1.0160978756064512,-0.08105618185761454,0.7025517498252197,-0.13846306760120117,0.21014759733371222,1e-08
joint,434,5087.515632764435,15426.30054074018,1.0,-1438.712172970299,3.0347982913586344,0.9191399285680135,0.36941003853340504,0.667569405499345,0.20939798684583422,0.2219252922115902,1e-08
joint,435,4471.948828239101,7941.21853639343,1.0,-820.4632495502016,3.353978831582305,1.0004041799581864,-0.5063320099945994,0.6310089461148825,0.17231491116285574,0.20366549394409655,1e-08
joint,436,9536.767815912199,85164.47512270592,1.0,-5886.052932737973,2.7657461319190872,1.0218566488822132,-0.7572181923911305,0.6595286581403237,0.009588958226770406,0.24602271267770773,1e-08
joint,437,4304.9250951652,6057.777364086118,1.0,-655.7393397807291,5.37718548848393,1.011708510912341,-0.7839411335178494,0.5837207178295116,-0.16119120089258654,0.19546616178991696,1e-08
