stage,iteration,negative_elbo,grad_norm,kl_beta,loglik,phi,sigma,jitter
joint,714,2788.10385641654,3812.0363897888287,1.0,-514.8675055429867,0.20243970138130107,0.8700063959032699,1e-08
joint,715,2724.3245860598745,2995.254936673766,1.0,-452.6186904422135,0.203204269732703,0.9041362798380285,1e-08
joint,716,2561.361951155121,1187.4432588931102,1.0,-292.62448182231674,0.17634625789933192,0.9270556937065693,1e-08
joint,717,2902.217086407089,5670.391376727656,1.0,-634.5994498227834,0.20890370697180835,0.848426961716623,1e-08
joint,718,2839.9864596646416,4742.35381327892,1.0,-573.9870097660443,0.2064670255038736,0.8802716984786441,1e-08
joint,719,2613.0246611959515,1616.0745579861584,1.0,-349.1351278212618,0.191162562098205,0.9587659132547164,1e-08
joint,720,3145.174214619521,9597.959219814738,1.0,-883.568941455858,0.2196291425348978,0.8917837877578233,1e-08
joint,721,2759.0259459229196,3692.370700758887,1.0,-498.61541394911006,0.2007654919518346,0.8900856414049746,1e-08
joint,722,2704.354339344975,2811.752150932173,1.0,-447.5619946705898,0.19552094412706789,0.7777452692840869,1e-08
joint,723,2811.619704233106,4264.662246654139,1.0,-555.0092014760487,0.20376552228831352,0.8694991379794191,1e-08
joint,724,2607.697972691839,1727.680107182916,1.0,-354.76846436731716,0.18456742522206795,0.7850810129798027,1e-08
joint,725,2659.1305697206462,2585.325533981423,1.0,-407.1258550522921,0.20419780573194757,1.026973979892954,1e-08
joint,726,2552.4508613313537,1068.9330772451112,1.0,-301.8863980888264,0.18653823872590852,0.9700271109514456,1e-08
joint,727,2549.5570984769424,982.3247203210448,1.0,-301.2760551345283,0.18253091524243417,0.9380296716917694,1e-08
joint,728,2533.7591421176458,883.3101345625782,1.0,-288.6392027253783,0.18248108768473206,1.0024224651164495,1e-08
joint,729,2804.6892687445606,4369.290035024557,1.0,-561.4278338194226,0.20603080216981107,0.8817118203737723,1e-08
joint,730,2841.469506632941,5290.466672373229,1.0,-600.9789897429322,0.21087337888726873,0.9329884454958124,1e-08
joint,731,3412.341144105097,14064.651704026825,1.0,-1176.0743259047754,0.23033555042516757,0.9818786648820164,1e-08
joint,732,3153.1685918343646,10048.757016087102,1.0,-918.6786604098636,0.225284297644162,0.9825411309943595,1e-08
joint,733,2548.8022662774165,1275.5495483286254,1.0,-315.3040777069057,0.18459822696715653,0.8778536721269138,1e-08
joint,734,2482.6952967710345,486.6015748035556,1.0,-252.65598144822965,0.17018266090434386,0.9252380543985059,1e-08
joint,735,2927.1513303727625,6723.357513088019,1.0,-699.0315050765546,0.21237951085583626,0.8535739326651866,1e-08
joint,736,2625.7578237071366,2451.233283404814,1.0,-399.5653844193754,0.19596435029166948,0.8936487386799628,1e-08
joint,737,2601.690456499189,2123.074210067357,1.0,-378.04975179698215,0.19434241457110624,0.9068951158836043,1e-08
joint,738,2648.616933347215,2559.896777607042,1.0,-427.8218365476044,0.18564308531321544,0.9053648523238691,1e-08
joint,739,2567.2163769678086,1772.442740632363,1.0,-349.4511964798175,0.19494330794982007,1.0260260078330175,1e-08
joint,740,3387.2310505163796,13655.19317224736,1.0,-1173.3984540102465,0.22193146894291493,0.8160739728366281,1e-08
joint,741,2590.33101729367,2179.900166420769,1.0,-377.5997554021676,0.1994129814265653,1.0432579338704076,1e-08
joint,742,2489.6783268970253,912.8385863053992,1.0,-279.0671915363023,0.17667775619110693,0.9450632274046125,1e-08
joint,743,2630.9829930115857,2889.982889330371,1.0,-423.4700012872817,0.20482480497350308,1.0619724997962892,1e-08
joint,744,2484.2311631961475,778.5540159185886,1.0,-278.76370723302193,0.17489645255731937,0.9144868528798334,1e-08
joint,745,2508.9529320291826,1121.6437916782968,1.0,-305.65897994590347,0.18861231853153854,0.9980931696618061,1e-08
joint,746,2484.7418464500024,936.7721451151414,1.0,-284.72943224393805,0.18223710202457052,1.009705437742636,1e-08
joint,747,2628.8698799085887,2634.6896577478083,1.0,-431.08127632224773,0.20041373685501412,0.9698556641729005,1e-08
joint,748,2652.706682837027,3441.654734572178,1.0,-457.7539385926731,0.20396427704046782,0.9346838694596391,1e-08
joint,749,2457.11918150063,569.6982284085751,1.0,-266.8709908701438,0.17626397571694974,1.0617582664196994,1e-08
joint,750,2784.8426802736008,5098.728554164513,1.0,-596.2438284876458,0.21163697161499687,0.9813425059739707,1e-08
joint,751,2476.862088228001,1016.2030213219014,1.0,-291.7057211648658,0.18450787304916302,1.0451510414815042,1e-08
joint,752,2679.262313415808,3818.703606360276,1.0,-496.2504977657432,0.2074140043253575,0.9679167688907778,1e-08
joint,753,2513.8337590079955,1669.1949909819166,1.0,-333.5200255931609,0.18937754616076968,0.9832105184088958,1e-08
joint,754,2865.169196370505,6721.326190671879,1.0,-688.0214250978378,0.21460926248170772,0.9549771237580669,1e-08
joint,755,2597.5202519096024,2625.2955756061315,1.0,-422.53700307431507,0.1968399774637883,0.8737470639300062,1e-08
joint,756,2485.0740628295534,1264.6221732114577,1.0,-312.327806343402,0.19008818327551263,0.9871149728766143,1e-08
joint,757,2461.0717454187106,988.5552425869345,1.0,-291.00735610744795,0.18078392825412337,0.9232674098280237,1e-08
joint,758,2795.840744223065,5876.6590849929125,1.0,-629.6438408361106,0.21301021004048087,1.062851903206944,1e-08
joint,759,2449.4607826817437,901.6099291528682,1.0,-284.38106767796904,0.18113176401753348,0.953362966677808,1e-08
joint,760,2439.5073563798896,1482.3837621927437,1.0,-280.71541239734864,0.16012330043819528,0.8306985529027398,1e-08
joint,761,2509.956353193834,1741.1008190961415,1.0,-349.687022136673,0.1891054834886312,0.9506819506964572,1e-08
joint,762,2443.1843742005176,1130.7365364408017,1.0,-287.0710770313201,0.17541667211027237,0.845274443973001,1e-08
joint,763,2958.884620625624,8700.402190269071,1.0,-805.3753486214225,0.2213064896007062,1.0225352328900892,1e-08
joint,764,2737.7040712871017,4897.247006968932,1.0,-585.6129053802894,0.20684333872966168,0.8671538051450635,1e-08
joint,765,2951.2527397374947,8084.524662051241,1.0,-801.4191290160107,0.21699571087417707,0.9322048654364431,1e-08
joint,766,2504.242877649832,1843.1333093669484,1.0,-356.5595900200454,0.19526450203180967,1.0751128935974654,1e-08
joint,767,2650.667916549059,3955.6442909594252,1.0,-504.06733159003176,0.2031449580192384,0.9129499296168326,1e-08
joint,768,2427.1887693275617,1192.127050113308,1.0,-283.54354693061805,0.173090619164465,0.8822179117578378,1e-08
joint,769,2483.807909407594,1632.3159581580067,1.0,-341.7455507313438,0.1972312981599343,1.058755252739797,1e-08
joint,770,2471.865244622218,1975.2195519239708,1.0,-332.02900711596567,0.17220497691895845,0.9479708379670232,1e-08
joint,771,2580.621965904161,2927.5972924635043,1.0,-442.1584086777755,0.20222915050410692,0.9946917114822617,1e-08
joint,772,2443.7441489513944,1264.653893512198,1.0,-307.26796537548836,0.18587779901646168,0.9081367916380013,1e-08
joint,773,2793.669897219688,6272.9069207077955,1.0,-659.9719235971129,0.2143221729550845,0.9939224253704605,1e-08
joint,774,2548.067987318522,2636.691634923282,1.0,-415.42553124762264,0.20004376632403462,0.9432599356059774,1e-08
joint,775,2386.3224018345127,532.5000106874845,1.0,-256.26098943492843,0.17455317636164897,0.9928609750154987,1e-08
joint,776,2594.114470647208,3529.224858191281,1.0,-465.99197764981386,0.20569829359367758,0.9977845994745023,1e-08
joint,777,2637.6986034726624,3880.268517530273,1.0,-512.0090418914018,0.20529990098885048,0.8894184106969941,1e-08
joint,778,2443.0010473778516,1415.485333113914,1.0,-318.9039341545561,0.19136259916203074,1.0175930727302995,1e-08
joint,779,2399.5751864966383,838.1824153171958,1.0,-279.2838676977737,0.18027043390518493,1.1159045956388722,1e-08
joint,780,2389.741508055315,663.7299639097556,1.0,-270.9475560268632,0.17935932825267895,1.0719472755675383,1e-08
joint,781,2717.8071366474774,5100.167196671568,1.0,-601.3135911425394,0.21174256106433761,1.0266039652224366,1e-08
joint,782,2420.301308621478,1302.1073155773136,1.0,-305.17342041752113,0.1835493344569048,0.9668546972151223,1e-08
joint,783,2390.6277485544233,871.6734462599862,1.0,-278.15350753640297,0.1776828285038759,0.980287421545891,1e-08
joint,784,3672.7188508187483,20476.527000865422,1.0,-1564.9026712244138,0.2303419024710144,0.9402605377200466,1e-08
joint,785,2531.64941944769,2878.618747850533,1.0,-423.9594195716566,0.203645767380736,1.0253390453167857,1e-08
joint,786,2398.682193604399,1017.0752327847831,1.0,-292.68715818629545,0.18448846256151905,0.9986174642502821,1e-08
joint,787,2400.881231269404,1087.5571498181175,1.0,-297.1376418907427,0.18593879041396966,1.0152669303075361,1e-08
joint,788,2438.447041658777,1604.3955788289672,1.0,-336.7519660459365,0.19119414444721927,0.9629448966304225,1e-08
joint,789,2923.1803062408626,8478.140601122106,1.0,-825.6220595986832,0.221070891294011,1.017934361004319,1e-08
joint,790,2364.245119178968,632.4978182431512,1.0,-267.4715954425515,0.17961493650420837,1.0314875281625482,1e-08
joint,791,2405.9110684907064,1326.7886115245751,1.0,-311.0191167899601,0.18527001527346526,0.950068589066752,1e-08
joint,792,2416.95148759712,1352.8112344805443,1.0,-325.0510237404597,0.19296777779557517,1.0701565947197427,1e-08
joint,793,2425.530869798318,1547.8393487905541,1.0,-336.4650138509292,0.1846316757540301,0.8550820690660891,1e-08
joint,794,2455.3716337545757,2027.9594451079838,1.0,-368.1897126733778,0.19190965491012124,0.8739677242516947,1e-08
joint,795,2438.3648794340643,1740.8030850218336,1.0,-352.82958563412666,0.19606172383979037,1.019283682910465,1e-08
joint,796,2440.783644280531,1899.9233397165378,1.0,-357.20624756509096,0.19426580848675729,0.9703844865915419,1e-08
joint,797,2357.9238469720076,856.3823227946959,1.0,-276.66258275692286,0.1792109241323145,0.9611159616152792,1e-08
joint,798,2385.001553672435,1109.8172905975357,1.0,-307.8472045462095,0.19321311074736358,1.1555298439633153,1e-08
joint,799,2402.154790707413,1445.1510184683127,1.0,-325.6565258626744,0.1930972815637227,1.0578462227826935,1e-08
joint,800,2385.373610664941,1191.3197308552283,1.0,-310.7316665706221,0.18737245847323047,1.00699567056854,1e-08
joint,801,2620.0957617856975,4604.641809855106,1.0,-548.3436858353123,0.20782556637185623,0.9705777174751343,1e-08
joint,802,2342.2454119445956,779.0561635500748,1.0,-273.18675324137746,0.17328888317254876,0.8880920345483192,1e-08
joint,803,2327.8670467489487,862.2062990759541,1.0,-262.1105281384485,0.16059893561469743,0.924013325922352,1e-08
joint,804,2766.3460128353536,7031.472461812921,1.0,-701.984601382298,0.21448622219818902,0.984793038291322,1e-08
joint,805,4315.16304808677,31713.19645924862,1.0,-2256.0604399286112,0.23875412455782258,0.9609225576329172,1e-08
joint,806,2407.5276059028406,1813.5319719329664,1.0,-346.2017979430687,0.19146491635498433,0.9486656357955268,1e-08
joint,807,2326.1266750927157,750.5336096067675,1.0,-267.64942335713073,0.1772222258641393,1.0839114202441462,1e-08
joint,808,2302.5860929984856,670.669732298757,1.0,-246.84741210313004,0.16560042522838248,0.9236112532396727,1e-08
joint,809,2296.6298074442716,437.85507728545565,1.0,-243.98145076965977,0.16040126467180713,0.9269334657209857,1e-08
joint,810,2369.1580649819502,1312.4937543445226,1.0,-317.3998873747309,0.18478723703973077,0.924801611845022,1e-08
joint,811,2387.3424103009615,1599.475432105159,1.0,-338.0659047988783,0.19173804753960622,0.9754568731759121,1e-08
joint,812,2318.166132950355,836.0503581312331,1.0,-272.10427178357594,0.17625065296585465,0.9251674803826921,1e-08
joint,813,2317.1708433448416,627.9077573165831,1.0,-276.77543015517494,0.1764850705512032,1.2202219709674176,1e-08
joint,814,2320.1575142746788,848.2489612579304,1.0,-279.2548425644504,0.1802108704069136,0.9469615526296814,1e-08
joint,815,3423.98454655762,18389.87766631393,1.0,-1390.8171224943592,0.23477431493023904,1.1235294520609653,1e-08
joint,816,2490.971274834563,3115.66789490847,1.0,-455.5516946999688,0.19842955251119307,0.9648354597238351,1e-08
joint,817,2342.610092722596,1265.7095448536331,1.0,-309.2876311148629,0.18571176803333808,1.0017186714442263,1e-08
joint,818,2531.3540867747183,3727.8610926513597,1.0,-501.3173555931924,0.20362246512104942,0.9174314006796697,1e-08
joint,819,2314.3734751264274,1058.662759745097,1.0,-287.26180441943075,0.17790455273909817,0.855746913305217,1e-08
joint,820,2598.171028441092,4551.159707636,1.0,-573.7135708134958,0.20279864435442005,0.8509468019752846,1e-08
joint,821,2331.2633862748503,1181.392172067352,1.0,-307.4862985938879,0.19010541860588573,1.106646540025328,1e-08
joint,822,2282.3379621446747,588.2268853805651,1.0,-260.26336181413575,0.17515801074429221,1.055144297859335,1e-08
joint,823,2451.3754642184012,2635.4793800307516,1.0,-431.37365061926704,0.19996414843320615,1.0002867352705895,1e-08
joint,824,2345.1344731422514,1512.2456817436403,1.0,-327.15798467595107,0.18754621664457977,0.9365022153931507,1e-08
joint,825,2471.67738088889,3103.603204167673,1.0,-456.9162108792168,0.20019489660492773,0.8857854357406434,1e-08
joint,826,2332.330936939056,1379.4013982444858,1.0,-318.1854924901324,0.18891764757161292,0.971165936264984,1e-08
joint,827,2302.9662013993357,966.0032476962505,1.0,-291.2759680718547,0.1871354809333532,1.0897383387644246,1e-08
joint,828,2350.966211608865,1672.9508431344043,1.0,-342.062729295061,0.19700904344524106,1.1272576834706174,1e-08
joint,829,2259.486342237827,488.16923048467305,1.0,-251.7382580168884,0.17182698541038857,1.0302172195402168,1e-08
joint,830,2260.656560255662,495.9570033115922,1.0,-255.51434614927243,0.17116511221186692,1.0681944368761482,1e-08
joint,831,2373.8669184684945,2003.6514615292895,1.0,-370.9046788668876,0.1911654980576635,0.9335050630780946,1e-08
joint,832,2400.407629254987,2548.9363518078467,1.0,-399.96414310857256,0.19915320236281203,0.9692918543714594,1e-08
joint,833,2262.2427561483405,780.8585366656878,1.0,-264.0626124542943,0.1715626919186604,0.9986626464062249,1e-08
joint,834,2237.42593680869,562.3079494672726,1.0,-242.4009289868147,0.1636018590432299,1.0103115469518098,1e-08
joint,835,2311.4154129524386,1290.6613651050438,1.0,-318.7963746586506,0.18323174444008486,0.8960626176169673,1e-08
joint,836,2412.143514009695,2651.806761312646,1.0,-423.2057707225555,0.19374396377261402,0.8553023797528952,1e-08
joint,837,2926.6826611505276,10684.638253566418,1.0,-940.9851400000181,0.2236245379350313,1.0319840312001975,1e-08
joint,838,2701.99667438132,6917.132738455428,1.0,-718.0124136144296,0.20990247625564715,0.8853513331718483,1e-08
joint,839,2450.7483568313583,3361.4701038837184,1.0,-467.1324147029464,0.20282058062402547,0.9565223701518791,1e-08
joint,840,2277.615091136989,1119.248517041543,1.0,-295.36465282460887,0.17080239154374485,1.0016223412737242,1e-08
joint,841,2268.0869253930923,896.6478122238352,1.0,-287.221418643318,0.18365286113413115,0.9895543901348255,1e-08
joint,842,2262.336651332627,874.1772905405626,1.0,-283.3816315624998,0.18191866642133142,0.9853916638107848,1e-08
joint,843,2252.897054449309,659.6351010427732,1.0,-277.03326357279894,0.1815913385638837,1.1447272229873597,1e-08
joint,844,2284.4998174041384,1180.8838468976544,1.0,-309.71808600255315,0.18315604854368425,0.9609969252169075,1e-08
joint,845,2278.317540431147,1199.5933233218816,1.0,-305.5732580034781,0.19009283176820982,1.041170541406775,1e-08
joint,846,2222.18349345313,535.842388723074,1.0,-251.99401040754594,0.16785088611890897,0.9873310000928823,1e-08
joint,847,2212.1118776862277,421.25907921527573,1.0,-244.5084499740909,0.16391915288665176,1.0314412045629986,1e-08
joint,848,2231.1346530211945,571.3191074262625,1.0,-265.2805883014892,0.17530786737978823,1.008902513434671,1e-08
joint,849,2227.812528494889,672.0182140256123,1.0,-267.89944254774355,0.1627889228633614,1.2080692461397629,1e-08
joint,850,2322.760426139869,1856.5209866507669,1.0,-362.85046630650953,0.19611867313337963,1.0667022557767543,1e-08
joint,851,2208.6160102768627,547.024478878954,1.0,-253.57324235422368,0.1584273251650697,1.1501808608245556,1e-08
joint,852,2401.42549356851,3041.6309532059836,1.0,-447.38511609138044,0.20425456846641582,1.05164691852621,1e-08
joint,853,2200.2217329731593,676.6403557890382,1.0,-249.971761944759,0.15585203568799638,1.0850727718656978,1e-08
joint,854,2236.7799168166553,939.1157734970737,1.0,-287.32821356332806,0.17613430313041667,0.9446807102163576,1e-08
joint,855,2194.107714357104,377.7494945614847,1.0,-247.26962161604044,0.16914008480372997,1.0448568656507426,1e-08
joint,856,2207.326207716122,668.0977268129404,1.0,-263.23845590037786,0.17043709165804896,1.0320089914475163,1e-08
joint,857,2215.9675911197173,768.2960480525915,1.0,-274.5275067822556,0.17840637437512083,1.0455739125344217,1e-08
joint,858,2217.6256013900775,717.7669941774209,1.0,-279.3511386003647,0.18276986205358028,1.0892284362402676,1e-08
joint,859,2173.7240591598465,431.11162045341086,1.0,-240.92841288778456,0.15119769039131178,1.0721758351832964,1e-08
joint,860,2226.465888227232,945.094924684605,1.0,-294.05205216983416,0.1842604388836168,1.078587478519798,1e-08
joint,861,2279.130076203166,1688.4748718584613,1.0,-350.59488769906955,0.18819242763759955,0.9019011437513991,1e-08
joint,862,2236.3053817519803,1239.958423587726,1.0,-309.4664475257068,0.18596708054382047,0.9877896655006524,1e-08
joint,863,2176.0784591346846,478.48633309479135,1.0,-252.77298787851487,0.1642638831450137,1.0747101552252174,1e-08
joint,864,2190.855794635526,602.2559435017471,1.0,-269.68144224362476,0.17971641219576887,1.0959025031723382,1e-08
joint,865,2176.6189695786325,587.7157660620677,1.0,-258.2741499058751,0.16967049700940157,0.9865367706618697,1e-08
joint,866,2212.080625011974,1015.272588452123,1.0,-296.2029215472137,0.18531133534671415,1.037232135778805,1e-08
joint,867,2763.173092544659,9031.692282695507,1.0,-852.8270799895179,0.21935659540637747,1.0331506737103162,1e-08
joint,868,2194.9623800715067,811.4813894583011,1.0,-285.3580971352668,0.17436528492774983,1.1449908671130882,1e-08
joint,869,2280.7357547235515,2046.5848625059757,1.0,-373.0021654801424,0.19579374703928726,1.0194379966431601,1e-08
joint,870,2528.1066522783476,5257.282401207119,1.0,-624.4509679815006,0.2076868308936518,0.9244273622284711,1e-08
joint,871,2177.930351431679,668.9261127660791,1.0,-274.3078334496606,0.18090395427271164,1.0670062099429776,1e-08
joint,872,2176.7469899182,811.3991388867303,1.0,-275.3533375667291,0.17929525984398825,0.9766796821400404,1e-08
joint,873,2661.78479568292,7502.276624698842,1.0,-765.3129076552876,0.21771912400762222,1.0725743021305438,1e-08
joint,874,2232.7079975409297,1544.9355876928753,1.0,-335.5778994155026,0.19023140652981396,1.016362951972458,1e-08
joint,875,2153.0733621226746,547.1484057729923,1.0,-257.9344464695609,0.17007605653713093,1.0337566138843017,1e-08
joint,876,2170.2485219993823,841.294166284244,1.0,-276.95291052093427,0.17828656500357737,1.0434312197891324,1e-08
joint,877,2272.7590589531374,2097.623106024597,1.0,-381.9665760336964,0.1943822027479195,1.021044157395931,1e-08
joint,878,2214.642344120949,1407.208346437576,1.0,-325.89183368228123,0.18405029953895263,0.9458931921496975,1e-08
joint,879,2164.238917444606,679.9963128447744,1.0,-276.90232814858365,0.1791937075716695,1.0589845653341377,1e-08
joint,880,2197.760795116121,1136.0394204115207,1.0,-312.9177181542549,0.18972312788390772,1.1066474615303323,1e-08
joint,881,2174.53879040399,972.7840915534138,1.0,-290.9883667885863,0.17612476285587889,1.0234053297595413,1e-08
joint,882,2127.634027957446,375.6972574322932,1.0,-246.40474163580754,0.16578541705784,1.03425643712859,1e-08
joint,883,2153.274837535484,593.2079626339569,1.0,-276.2888644953387,0.17930212822011649,1.2429025626383596,1e-08
joint,884,2117.459288677751,400.53276962523097,1.0,-241.22910540992595,0.1615481226506581,0.9682012878111469,1e-08
joint,885,2192.04870910787,1254.780241130293,1.0,-317.63250769492333,0.18630624695476494,0.9585034189321573,1e-08
joint,886,2204.4156527204345,1484.1334073916544,1.0,-332.0283987175863,0.1867991219079311,1.0619249618748154,1e-08
joint,887,2174.0825392536744,1103.4987054738979,1.0,-303.9085321557441,0.18464944174933792,0.9956602234967779,1e-08
joint,888,2147.5453953200895,789.0054745319648,1.0,-279.38718198399664,0.17640340430070003,1.0214052561904186,1e-08
joint,889,2111.053190810214,535.5581120330941,1.0,-246.1467490772162,0.1601539050502113,0.9934899447256246,1e-08
joint,890,2233.0066952535053,1907.359443074803,1.0,-370.143319530365,0.196093200349387,1.0704487010389727,1e-08
joint,891,2153.3188333510275,854.3177601672492,1.0,-292.92009258238005,0.1863927419462371,1.1539412542449932,1e-08
joint,892,2130.6256020918177,820.8912334217677,1.0,-271.82136887783366,0.1774987576820752,0.9593340805497917,1e-08
joint,893,2097.657314339311,307.64583514101133,1.0,-242.12119595099705,0.15639692830324767,1.0879603508649236,1e-08
joint,894,2237.163075945088,2094.5625378668096,1.0,-383.48426415515337,0.197186583812975,1.075790627215719,1e-08
joint,895,2110.315083947973,394.189540522009,1.0,-258.690227830165,0.1731309719179659,1.1335884536091652,1e-08
joint,896,2185.0279257584953,1461.9931146665751,1.0,-336.22612882066807,0.19354855612697794,1.1176970904814005,1e-08
joint,897,2124.6815142360106,714.5399504488046,1.0,-278.1519050733872,0.179594524879579,1.1560046964064674,1e-08
joint,898,2085.8159240849286,608.9495282158349,1.0,-243.39612932003493,0.15936697082989884,0.8928336067720384,1e-08
joint,899,2112.5103950572807,556.9545353978748,1.0,-270.37432789291466,0.18048300981651696,1.130346690752869,1e-08
joint,900,2108.0649283677753,552.2878818304658,1.0,-268.9784195225596,0.17734665223689908,1.1788087386773043,1e-08
